data;
param n := 82; 
param m := 2; 
param M := 1048576; 
param alpha := 25.1290322580645; 
param T := 13721; 
param epsilon := 13721; 
param beta := 34; 
param txsize := 6200; 
param iosize := 1548; 
param: 		size	value	:=
	1	148	150138
	2	148	150319
	3	148	150446
	4	148	150690
	5	148	151827
	6	148	152115
	7	148	152337
	8	148	154415
	9	148	159744
	10	148	159842
	11	148	180239
	12	148	170255
	13	148	178108
	14	148	179496
	15	148	241147
	16	148	189646
	17	148	272778
	18	148	181303
	19	148	223475
	20	148	180868
	21	148	161280
	22	148	190260
	23	148	218433
	24	148	387536
	25	148	175688
	26	148	211843
	27	148	381545
	28	148	396217
	29	148	331001
	30	148	614489
	31	148	195086
	32	148	213049
	33	148	214598
	34	148	201900
	35	148	194990
	36	148	206917
	37	148	191312
	38	148	213956
	39	148	182383
	40	148	243104
	41	148	250374
	42	148	208331
	43	148	253317
	44	148	166985
	45	148	215114
	46	148	259309
	47	148	195973
	48	148	260547
	49	148	213320
	50	148	261910
	51	148	230930
	52	148	211296
	53	148	259452
	54	148	235620
	55	148	192492
	56	148	257465
	57	148	259151
	58	148	253841
	59	148	241398
	60	148	188931
	61	148	248926
	62	148	241300
	63	148	253456
	64	148	190989
	65	148	283306
	66	148	257663
	67	148	185233
	68	148	257860
	69	148	160404
	70	148	221658
	71	148	179173
	72	148	253398
	73	148	199194
	74	148	192593
	75	148	257459
	76	148	192546
	77	148	191986
	78	148	260679
	79	148	202108
	80	148	271367
	81	148	214010
	82	148	207202;
param: 		Size	Value	:=
	1	34	130000
	2	34	1246073;
end;
