data;
param n := 94; 
param m := 1; 
param M := 1048576; 
param alpha := 6.73854447439353; 
param T := 3680; 
param epsilon := 3680; 
param beta := 34; 
param txsize := 1484; 
param iosize := 364; 
param: 		size	value	:=
	1	148	40176450
	2	148	42607710
	3	148	20444160
	4	148	32967763
	5	148	33771767
	6	148	36628752
	7	148	36810226
	8	148	36977937
	9	148	36618615
	10	148	4182460
	11	148	36889764
	12	148	17536570
	13	148	1178020
	14	148	33633635
	15	148	1228510
	16	148	34074167
	17	148	1114350
	18	148	34902472
	19	148	1109750
	20	148	34619415
	21	148	825850
	22	148	34023536
	23	148	9577260
	24	148	36359884
	25	148	3512130
	26	148	380150
	27	148	36472078
	28	148	9194730
	29	148	36775712
	30	148	38753401
	31	148	37872293
	32	148	10751660
	33	148	26034468
	34	148	401860
	35	148	35487940
	36	148	36296900
	37	148	36785980
	38	148	20451990
	39	148	36970270
	40	148	37257940
	41	148	36877480
	42	148	26437490
	43	148	100000
	44	148	27689580
	45	148	36386660
	46	148	35174380
	47	148	23634310
	48	148	35385180
	49	148	37028820
	50	148	37106710
	51	148	36425740
	52	148	44805590
	53	148	36751530
	54	148	38408540
	55	148	44933040
	56	148	38493610
	57	148	37892910
	58	148	25042930
	59	148	37832190
	60	148	38425120
	61	148	38513680
	62	148	38658310
	63	148	36825110
	64	148	34966090
	65	148	38832290
	66	148	100000
	67	148	19351290
	68	148	40567370
	69	148	39117525
	70	148	40368530
	71	148	17838670
	72	148	37931310
	73	148	23584350
	74	148	36063520
	75	148	36336480
	76	148	33468030
	77	148	35329580
	78	148	32491350
	79	148	33641290
	80	148	22932020
	81	148	14393090
	82	148	1641970
	83	148	17266180
	84	148	5663800
	85	148	6883500
	86	148	4995180
	87	148	11594160
	88	148	9437340
	89	148	7308760
	90	148	10916290
	91	148	1269945
	92	148	899450
	93	148	1391740
	94	148	6122810;
param: 		Size	Value	:=
	1	34	62330000;
end;
