data;
param n := 19863; 
param m := 101; 
param M := 1048576; 
param alpha := 25.016508914814; 
param T := 13660; 
param epsilon := 13660; 
param beta := 34; 
param txsize := 18172; 
param iosize := 4618; 
param: 		size	value	:=
	1	148	350532643
	2	148	350454297
	3	148	724127814
	4	148	119376760
	5	148	888973666
	6	148	651534103
	7	148	451700058
	8	148	903185059
	9	148	2000000000
	10	148	528984844
	11	148	663045845
	12	148	149571659
	13	148	268572169
	14	148	260796809
	15	148	435212497
	16	148	123605002
	17	148	369740342
	18	148	374443214
	19	148	939500342
	20	148	264547512
	21	148	380704274
	22	148	126883247
	23	148	710349824
	24	148	113342059
	25	148	140991512
	26	148	533516015
	27	148	401015064
	28	148	404513680
	29	148	4527891039
	30	148	124748184
	31	148	773472238
	32	148	358822675
	33	148	536676296
	34	148	161858504
	35	148	282459180
	36	148	266191580
	37	148	988759848
	38	148	524393301
	39	148	353520489
	40	148	143751471
	41	148	139422603
	42	148	254221041
	43	148	1602831141
	44	148	311932673
	45	148	829340062
	46	148	219600723
	47	148	316332760
	48	148	107578284
	49	148	267472707
	50	148	491968962
	51	148	314168028
	52	148	311161256
	53	148	172529613
	54	148	264888025
	55	148	284245498
	56	148	192298403
	57	148	115184583
	58	148	108892027
	59	148	249329730
	60	148	329723126
	61	148	134014738
	62	148	215339026
	63	148	287132615
	64	148	186665261
	65	148	142536975
	66	148	144418564
	67	148	180647656
	68	148	108661413
	69	148	124797341
	70	148	273835895
	71	148	181650473
	72	148	236613145
	73	148	153296417
	74	148	231425163
	75	148	128736206
	76	148	109518571
	77	148	125639675
	78	148	136515232
	79	148	206609577
	80	148	118568857
	81	148	124472825
	82	148	200976081
	83	148	105728537
	84	148	253940352
	85	148	282257854
	86	148	122382850
	87	148	286220328
	88	148	199641791
	89	148	137752500
	90	148	161160184
	91	148	102073512
	92	148	129712679
	93	148	109055939
	94	148	121632552
	95	148	223252123
	96	148	100000000
	97	148	110249242
	98	148	143370541
	99	148	156254573
	100	148	231459906
	101	148	107628272
	102	148	108268411
	103	148	315408857
	104	148	299516088
	105	148	201192643
	106	148	197202297
	107	148	268768039
	108	148	287543833
	109	148	142005605
	110	148	131188541
	111	148	100631714
	112	148	338078761
	113	148	122089878
	114	148	146950981
	115	148	309258010
	116	148	143253683
	117	148	289767660
	118	148	154750784
	119	148	227785499
	120	148	249728612
	121	148	198271550
	122	148	245392933
	123	148	117292543
	124	148	292766335
	125	148	312071889
	126	148	145540046
	127	148	262449878
	128	148	104786391
	129	148	218528990
	130	148	279637000
	131	148	120622499
	132	148	110149289
	133	148	215013925
	134	148	143273436
	135	148	200573040
	136	148	345672278
	137	148	228464889
	138	148	270670313
	139	148	121473489
	140	148	312028752
	141	148	171044890
	142	148	122797036
	143	148	140154181
	144	148	141788458
	145	148	134506221
	146	148	242855553
	147	148	230989126
	148	148	338636997
	149	148	108234915
	150	148	152717229
	151	148	120072675
	152	148	248359141
	153	148	299638603
	154	148	127072079
	155	148	121085979
	156	148	121404982
	157	148	124531227
	158	148	280824936
	159	148	160899235
	160	148	168215900
	161	148	227513885
	162	148	103368064
	163	148	121961709
	164	148	148822153
	165	148	214092380
	166	148	136158552
	167	148	145974698
	168	148	152554578
	169	148	264867329
	170	148	138520064
	171	148	301651129
	172	148	135573665
	173	148	156163979
	174	148	104660868
	175	148	136642995
	176	148	135115970
	177	148	291451919
	178	148	310970731
	179	148	105981599
	180	148	135670763
	181	148	169947554
	182	148	176733736
	183	148	226540758
	184	148	235021520
	185	148	101167221
	186	148	212358278
	187	148	188805309
	188	148	163674366
	189	148	227174263
	190	148	312022586
	191	148	176348469
	192	148	110177663
	193	148	121841311
	194	148	129546162
	195	148	109918200
	196	148	196713219
	197	148	244551492
	198	148	187375972
	199	148	201906841
	200	148	104903486
	201	148	233608371
	202	148	212673670
	203	148	339432877
	204	148	213956781
	205	148	113895358
	206	148	112246130
	207	148	112423032
	208	148	231492547
	209	148	265597238
	210	148	207020246
	211	148	196960023
	212	148	190401981
	213	148	156656315
	214	148	114638394
	215	148	305239036
	216	148	124423457
	217	148	286929394
	218	148	214295470
	219	148	118923857
	220	148	334654788
	221	148	121101915
	222	148	162787103
	223	148	179624681
	224	148	314405360
	225	148	176948073
	226	148	223821493
	227	148	180420791
	228	148	198617625
	229	148	160382808
	230	148	191650270
	231	148	135254092
	232	148	235882249
	233	148	233957748
	234	148	160063517
	235	148	262959230
	236	148	156245767
	237	148	155171621
	238	148	229420083
	239	148	253551800
	240	148	151597704
	241	148	171342813
	242	148	163852428
	243	148	105807488
	244	148	312837896
	245	148	208046346
	246	148	247943054
	247	148	161973494
	248	148	141897969
	249	148	258726176
	250	148	279783431
	251	148	294679879
	252	148	181403650
	253	148	122153269
	254	148	164681289
	255	148	189945360
	256	148	149998992
	257	148	156944791
	258	148	142384498
	259	148	272377249
	260	148	106677074
	261	148	148435579
	262	148	110075457
	263	148	178952003
	264	148	123729642
	265	148	208849464
	266	148	244919362
	267	148	151001848
	268	148	323474264
	269	148	212251919
	270	148	271896494
	271	148	276703744
	272	148	322719992
	273	148	323927273
	274	148	122456575
	275	148	295181186
	276	148	125793387
	277	148	137089945
	278	148	154210530
	279	148	244346019
	280	148	116507233
	281	148	219121567
	282	148	182414186
	283	148	201056540
	284	148	119394856
	285	148	214076281
	286	148	204283406
	287	148	107021066
	288	148	146431145
	289	148	151973305
	290	148	110847350
	291	148	228106888
	292	148	151246344
	293	148	154030405
	294	148	237021223
	295	148	124999712
	296	148	137941037
	297	148	216250823
	298	148	288019098
	299	148	194831760
	300	148	347646922
	301	148	160133244
	302	148	178997564
	303	148	129168935
	304	148	210965310
	305	148	347091509
	306	148	107148346
	307	148	161904668
	308	148	106031720
	309	148	112149808
	310	148	101739074
	311	148	213698713
	312	148	267994306
	313	148	123260587
	314	148	154905904
	315	148	286817643
	316	148	101556788
	317	148	153775178
	318	148	141275254
	319	148	225668250
	320	148	271979627
	321	148	243238154
	322	148	247332090
	323	148	124277846
	324	148	169367909
	325	148	213818194
	326	148	312435642
	327	148	317383911
	328	148	122062097
	329	148	109375346
	330	148	241987341
	331	148	153403848
	332	148	231505079
	333	148	144892467
	334	148	291216102
	335	148	201150983
	336	148	295109747
	337	148	208473432
	338	148	328974833
	339	148	146086060
	340	148	269855392
	341	148	309861639
	342	148	241300484
	343	148	167542994
	344	148	125044643
	345	148	113636895
	346	148	208563689
	347	148	106805657
	348	148	177532927
	349	148	213609870
	350	148	116396628
	351	148	105344223
	352	148	229808837
	353	148	206122668
	354	148	212693036
	355	148	123194247
	356	148	133227519
	357	148	211804166
	358	148	319898281
	359	148	194277977
	360	148	112344922
	361	148	170079486
	362	148	194142672
	363	148	284163226
	364	148	205559006
	365	148	341341706
	366	148	313514920
	367	148	205925284
	368	148	322439914
	369	148	118664010
	370	148	315416080
	371	148	252248142
	372	148	280068475
	373	148	264083259
	374	148	149118044
	375	148	324876694
	376	148	134414885
	377	148	239504707
	378	148	213537648
	379	148	293793123
	380	148	144420039
	381	148	102885517
	382	148	194491100
	383	148	318514192
	384	148	131591489
	385	148	129825565
	386	148	230602109
	387	148	130387063
	388	148	102044677
	389	148	150915677
	390	148	211867941
	391	148	341270719
	392	148	295223713
	393	148	119670132
	394	148	118512798
	395	148	193052188
	396	148	103211925
	397	148	193508648
	398	148	220423038
	399	148	348272454
	400	148	187333321
	401	148	268682215
	402	148	153559871
	403	148	120870643
	404	148	282539889
	405	148	313739914
	406	148	161226076
	407	148	248354599
	408	148	164542903
	409	148	186223552
	410	148	274405657
	411	148	198108749
	412	148	336662906
	413	148	136804812
	414	148	225104696
	415	148	306627479
	416	148	229198377
	417	148	224262116
	418	148	187450174
	419	148	124029493
	420	148	104731150
	421	148	140697133
	422	148	240702321
	423	148	155212923
	424	148	136560664
	425	148	118473900
	426	148	213807871
	427	148	266582632
	428	148	250513840
	429	148	274081978
	430	148	204143284
	431	148	232161035
	432	148	347840249
	433	148	334253552
	434	148	243566641
	435	148	152455444
	436	148	137923106
	437	148	206105725
	438	148	194629840
	439	148	132876041
	440	148	151846996
	441	148	278887800
	442	148	100383805
	443	148	233330373
	444	148	134435778
	445	148	209828387
	446	148	115791381
	447	148	159521991
	448	148	116639345
	449	148	100778997
	450	148	192885663
	451	148	109143097
	452	148	157408082
	453	148	146426901
	454	148	220826826
	455	148	186266984
	456	148	147989598
	457	148	145128675
	458	148	124071864
	459	148	107298904
	460	148	145549095
	461	148	130434640
	462	148	187872541
	463	148	133162431
	464	148	280157351
	465	148	145250115
	466	148	204535210
	467	148	117511182
	468	148	123072149
	469	148	148827374
	470	148	240440720
	471	148	210235828
	472	148	173625442
	473	148	216290136
	474	148	190417533
	475	148	118422159
	476	148	189321020
	477	148	112091200
	478	148	139828199
	479	148	198382183
	480	148	226372625
	481	148	144582352
	482	148	167668318
	483	148	118258786
	484	148	207801694
	485	148	136850931
	486	148	103079222
	487	148	175934417
	488	148	224966774
	489	148	303850165
	490	148	305650912
	491	148	141072921
	492	148	258479017
	493	148	235387826
	494	148	145364580
	495	148	127432180
	496	148	190386882
	497	148	126623141
	498	148	273927351
	499	148	256796024
	500	148	145176026
	501	148	261045502
	502	148	118977337
	503	148	267369098
	504	148	213167791
	505	148	135389210
	506	148	153497269
	507	148	206952266
	508	148	274781779
	509	148	128045320
	510	148	142849225
	511	148	191584754
	512	148	314531871
	513	148	270645963
	514	148	270373906
	515	148	333693917
	516	148	289989189
	517	148	156413572
	518	148	282918985
	519	148	125032451
	520	148	190666907
	521	148	115184150
	522	148	127034262
	523	148	104971872
	524	148	218318187
	525	148	294441120
	526	148	202600883
	527	148	237191487
	528	148	315357357
	529	148	254863246
	530	148	252208399
	531	148	250018298
	532	148	113184295
	533	148	120157629
	534	148	104743897
	535	148	136332887
	536	148	101472374
	537	148	170684341
	538	148	230425455
	539	148	287055590
	540	148	183179795
	541	148	271175407
	542	148	238391515
	543	148	115768014
	544	148	117755606
	545	148	133672477
	546	148	161429332
	547	148	154728586
	548	148	117519066
	549	148	119365081
	550	148	108072504
	551	148	156515187
	552	148	247782153
	553	148	210177566
	554	148	114037678
	555	148	169301087
	556	148	201462053
	557	148	119020985
	558	148	106182361
	559	148	210245029
	560	148	273558462
	561	148	133043188
	562	148	162682309
	563	148	130531972
	564	148	253758280
	565	148	199439804
	566	148	138972933
	567	148	247750864
	568	148	304918139
	569	148	212111828
	570	148	179886762
	571	148	224150076
	572	148	195338551
	573	148	121260421
	574	148	286057762
	575	148	216221247
	576	148	165992482
	577	148	251817455
	578	148	234579142
	579	148	141175060
	580	148	309328998
	581	148	167940405
	582	148	284143945
	583	148	185836506
	584	148	250509263
	585	148	116238656
	586	148	177620591
	587	148	229741095
	588	148	168272706
	589	148	106094717
	590	148	130945164
	591	148	188031262
	592	148	303963552
	593	148	286560961
	594	148	160344907
	595	148	217604612
	596	148	143235519
	597	148	124191589
	598	148	129224702
	599	148	227656822
	600	148	305301145
	601	148	295020776
	602	148	146771312
	603	148	138364591
	604	148	254165249
	605	148	112174721
	606	148	280568356
	607	148	291616694
	608	148	321487856
	609	148	111373116
	610	148	269661003
	611	148	148647657
	612	148	140040232
	613	148	348182701
	614	148	118466223
	615	148	332095421
	616	148	252552056
	617	148	130398994
	618	148	210129512
	619	148	157276939
	620	148	149252306
	621	148	333094692
	622	148	104288174
	623	148	213813133
	624	148	208006356
	625	148	141430069
	626	148	123843476
	627	148	136187780
	628	148	246607753
	629	148	155731607
	630	148	155505367
	631	148	153325712
	632	148	235097265
	633	148	141051353
	634	148	317936394
	635	148	275705798
	636	148	243358486
	637	148	152086062
	638	148	188877735
	639	148	146260457
	640	148	102194097
	641	148	245696706
	642	148	177131887
	643	148	107222276
	644	148	338239782
	645	148	294649522
	646	148	130709770
	647	148	184462428
	648	148	255627965
	649	148	139077481
	650	148	340750512
	651	148	303497585
	652	148	204547084
	653	148	117992667
	654	148	193407325
	655	148	120967673
	656	148	131424009
	657	148	319339717
	658	148	105509519
	659	148	139766840
	660	148	191012673
	661	148	186465977
	662	148	146389396
	663	148	148063182
	664	148	233047937
	665	148	307757840
	666	148	337353280
	667	148	213440007
	668	148	140017011
	669	148	217592433
	670	148	310516664
	671	148	186571817
	672	148	175145695
	673	148	152609721
	674	148	195848850
	675	148	106054378
	676	148	157899124
	677	148	155279629
	678	148	180002227
	679	148	146532410
	680	148	328697936
	681	148	183180653
	682	148	282440779
	683	148	105790256
	684	148	319271087
	685	148	209693393
	686	148	218011904
	687	148	125314195
	688	148	278813745
	689	148	318281739
	690	148	107745968
	691	148	175662975
	692	148	295023378
	693	148	283911433
	694	148	206280232
	695	148	323021404
	696	148	274860001
	697	148	236280562
	698	148	180899205
	699	148	238971860
	700	148	107382196
