data;
param n := 37; 
param m := 1; 
param M := 1048576; 
param alpha := 1.25198412698413; 
param T := 684; 
param epsilon := 684; 
param beta := 34; 
param txsize := 6048; 
param iosize := 1252; 
param: 		size	value	:=
	1	148	6703469
	2	148	6647238
	3	148	5593000
	4	148	6943348
	5	148	7781760
	6	148	6932306
	7	148	45216062
	8	148	5678240
	9	148	3903851
	10	148	1646258
	11	148	3710249
	12	148	191047
	13	148	3010750
	14	148	2998750
	15	148	4238412
	16	148	548000
	17	148	192202
	18	148	1027282
	19	148	264604
	20	148	753190
	21	148	719768
	22	148	387895
	23	148	919103
	24	148	192388
	25	148	309977
	26	148	192980
	27	148	180950
	28	148	112752
	29	148	164986
	30	148	87064
	31	148	224432
	32	148	119898
	33	148	219378
	34	148	33844
	35	148	7355
	36	148	19384
	37	148	6221;
param: 		Size	Value	:=
	1	34	87584000;
param Y:= 6048;
end;
