data;
param n := 255; 
param m := 2; 
param M := 1048576; 
param alpha := 8.76307922272048; 
param T := 4785; 
param epsilon := 4785; 
param beta := 34; 
param txsize := 2676; 
param iosize := 660; 
param: 		size	value	:=
	1	148	9683603
	2	148	7656996
	3	148	9029060
	4	148	10005170
	5	148	3040000
	6	148	5824007
	7	148	3074090
	8	148	3013169
	9	148	2908794
	10	148	3165776
	11	148	6751765
	12	148	2834864
	13	148	2309868
	14	148	3496000
	15	148	3652000
	16	148	2507400
	17	148	3667860
	18	148	3390000
	19	148	12558831
	20	148	4250000
	21	148	4367744
	22	148	2999999
	23	148	3465000
	24	148	4781405
	25	148	3508797
	26	148	3618321
	27	148	3717084
	28	148	3400100
	29	148	5000000
	30	148	5711346
	31	148	7562510
	32	148	6402000
	33	148	2098300
	34	148	6545713
	35	148	5276735
	36	148	6200000
	37	148	2894470
	38	148	5888439
	39	148	2707179
	40	148	4125480
	41	148	4161667
	42	148	4129000
	43	148	4468371
	44	148	3881000
	45	148	4000000
	46	148	3987710
	47	148	2896000
	48	148	5509514
	49	148	3137399
	50	148	2814000
	51	148	2565022
	52	148	2591924
	53	148	3560936
	54	148	4683971
	55	148	3052323
	56	148	5900000
	57	148	2526600
	58	148	1904896
	59	148	3242333
	60	148	2300000
	61	148	2390395
	62	148	4252382
	63	148	2430000
	64	148	2550319
	65	148	3332799
	66	148	2570290
	67	148	7232655
	68	148	2469000
	69	148	5135925
	70	148	2139805
	71	148	1443460
	72	148	2259471
	73	148	3033956
	74	148	1308000
	75	148	1865327
	76	148	4504708
	77	148	3817268
	78	148	3568900
	79	148	963036
	80	148	4950757
	81	148	958100
	82	148	4946400
	83	148	5941500
	84	148	2642559
	85	148	5875260
	86	148	1848000
	87	148	6765863
	88	148	3253395
	89	148	4692190
	90	148	4670000
	91	148	2557905
	92	148	5463720
	93	148	2200000
	94	148	1680000
	95	148	4453559
	96	148	2198598
	97	148	2912958
	98	148	1603600
	99	148	2494972
	100	148	2561033
	101	148	3083915
	102	148	3830629
	103	148	1432250
	104	148	1551342
	105	148	2884350
	106	148	1612735
	107	148	1620921
	108	148	3116976
	109	148	4511413
	110	148	2616753
	111	148	2077871
	112	148	2345337
	113	148	2545566
	114	148	2236227
	115	148	4203011
	116	148	1929800
	117	148	2195500
	118	148	1731772
	119	148	1344937
	120	148	5400000
	121	148	525637
	122	148	1618233
	123	148	1104270
	124	148	1093685
	125	148	1117132
	126	148	1300000
	127	148	1112630
	128	148	2100000
	129	148	1205997
	130	148	1191980
	131	148	500358
	132	148	659980
	133	148	1000000
	134	148	842400
	135	148	948652
	136	148	1014531
	137	148	787932
	138	148	787846
	139	148	956502
	140	148	1810111
	141	148	2506355
	142	148	460000
	143	148	954256
	144	148	1005601
	145	148	617378
	146	148	1994338
	147	148	691236
	148	148	1399244
	149	148	1308399
	150	148	1339881
	151	148	1208200
	152	148	1817614
	153	148	897639
	154	148	442888
	155	148	1027954
	156	148	1531242
	157	148	910661
	158	148	1000441
	159	148	1909009
	160	148	476734
	161	148	2237078
	162	148	1030643
	163	148	1034187
	164	148	616855
	165	148	655553
	166	148	658797
	167	148	1329985
	168	148	2305022
	169	148	807982
	170	148	910965
	171	148	2647476
	172	148	1360800
	173	148	1536006
	174	148	1345341
	175	148	1635818
	176	148	1616519
	177	148	834623
	178	148	1735733
	179	148	1913104
	180	148	2099846
	181	148	1996796
	182	148	1978848
	183	148	2078810
	184	148	1990554
	185	148	2245735
	186	148	2321431
	187	148	2062556
	188	148	2099470
	189	148	2395003
	190	148	1053105
	191	148	900000
	192	148	1144940
	193	148	1787297
	194	148	2196100
	195	148	1128000
	196	148	1360000
	197	148	1100987
	198	148	2348610
	199	148	2140453
	200	148	2171188
	201	148	2222222
	202	148	1096751
	203	148	1146153
	204	148	2282593
	205	148	2250000
	206	148	1065319
	207	148	2306078
	208	148	1038306
	209	148	2243424
	210	148	2215201
	211	148	2439764
	212	148	2509531
	213	148	2601191
	214	148	2516000
	215	148	2292486
	216	148	2490000
	217	148	2216866
	218	148	1521568
	219	148	1763334
	220	148	2168477
	221	148	1805000
	222	148	2130649
	223	148	2100000
	224	148	2019986
	225	148	2100000
	226	148	1888039
	227	148	2378381
	228	148	1748400
	229	148	1735000
	230	148	1050000
	231	148	1799340
	232	148	2373090
	233	148	1357467
	234	148	2343449
	235	148	1735665
	236	148	968713
	237	148	1779902
	238	148	1778754
	239	148	2236000
	240	148	2041336
	241	148	1962452
	242	148	1986430
	243	148	1983237
	244	148	1998288
	245	148	1853204
	246	148	1933114
	247	148	1722000
	248	148	1899008
	249	148	2006957
	250	148	1900000
	251	148	2416622
	252	148	2240300
	253	148	2367355
	254	148	1592100
	255	148	2321800;
param: 		Size	Value	:=
	1	34	6201379
	2	34	30150000;
param Y:= 2824;
end;
