data;
param n := 115; 
param m := 2; 
param M := 1048576; 
param alpha := 17.5469168900804; 
param T := 9581; 
param epsilon := 9581; 
param beta := 34; 
param txsize := 1492; 
param iosize := 364; 
param: 		size	value	:=
	1	148	2000000
	2	148	2000000
	3	148	60000
	4	148	60000
	5	148	60000
	6	148	60000
	7	148	60000
	8	148	60000
	9	148	60000
	10	148	60000
	11	148	60000
	12	148	60000
	13	148	20000
	14	148	60000
	15	148	20000
	16	148	20000
	17	148	60000
	18	148	60000
	19	148	20000
	20	148	20000
	21	148	60000
	22	148	20000
	23	148	60000
	24	148	60000
	25	148	20000
	26	148	60000
	27	148	60000
	28	148	20000
	29	148	20000
	30	148	200000
	31	148	20000
	32	148	60000
	33	148	200000
	34	148	20000
	35	148	200000
	36	148	20000
	37	148	60000
	38	148	60000
	39	148	200000
	40	148	60000
	41	148	20000
	42	148	20000
	43	148	200000
	44	148	200000
	45	148	20000
	46	148	60000
	47	148	200000
	48	148	20000
	49	148	60000
	50	148	200000
	51	148	20000
	52	148	200000
	53	148	60000
	54	148	20000
	55	148	20000
	56	148	60000
	57	148	200000
	58	148	200000
	59	148	60000
	60	148	60000
	61	148	20000
	62	148	60000
	63	148	60000
	64	148	20000
	65	148	60000
	66	148	60000
	67	148	20000
	68	148	60000
	69	148	20000
	70	148	20000
	71	148	60000
	72	148	20000
	73	148	60000
	74	148	20000
	75	148	20000
	76	148	20000
	77	148	20000
	78	148	20000
	79	148	20000
	80	148	20000
	81	148	20000
	82	148	20000
	83	148	20000
	84	148	20000
	85	148	20000
	86	148	20000
	87	148	20000
	88	148	60000
	89	148	20000
	90	148	20000
	91	148	20000
	92	148	60000
	93	148	20000
	94	148	60000
	95	148	20000
	96	148	20000
	97	148	20000
	98	148	20000
	99	148	20000
	100	148	20000
	101	148	20000
	102	148	20000
	103	148	20000
	104	148	20000
	105	148	20000
	106	148	20000
	107	148	20000
	108	148	20000
	109	148	20000
	110	148	20000
	111	148	20000
	112	148	20000
	113	148	20000
	114	148	20000
	115	148	20000;
param: 		Size	Value	:=
	1	34	1973820
	2	34	2000000;
param Y:= 1526;
end;
